index,axis-0,axis-1,axis-2
429,3.0,542.234999075532,1197.2837910950184
430,3.0,541.6445540189743,1190.3227400779724
431,3.0,540.595777630806,1229.8343030512333
432,3.0,541.2014497220516,337.5799229443073
433,3.0,540.7566534131765,297.7473429739475
434,3.0,539.2324241697788,339.3447926044464
435,3.0,537.5272924005985,789.410221606493
436,3.0,537.6940402388573,394.96389808133245
437,3.0,538.1820309460163,319.5342217683792
438,3.0,537.1466894000769,344.19853615760803
439,3.0,535.5687894821167,468.14499808847904
440,3.0,536.2625798285007,308.36018338799477
441,3.0,534.6420497894287,309.96873608604074
442,3.0,534.3582005798817,268.6502139866352
443,3.0,533.1468901485205,1198.1079493761063
444,3.0,531.5907208323479,740.542084723711
445,3.0,532.0743678286672,315.0466759428382
446,3.0,531.2093621045351,581.8348088860512
447,3.0,529.7765714526176,1247.2800888121128
448,3.0,529.8343731164932,422.6883952319622
449,3.0,530.1764014214277,396.303735435009
450,3.0,528.6990051269531,765.4237169027328
451,3.0,529.3276464939117,280.4459909796715
452,3.0,528.5213075876236,1179.5193024277687
453,3.0,528.4058786928654,551.5841493904591
454,3.0,526.9130962565541,564.8689525276423
455,3.0,527.1942999958992,309.9445600397885
456,3.0,527.3311406970024,28.190631464123726
457,3.0,525.7941300719976,342.1710746586323
458,3.0,524.5703611075878,1302.3894084393978
459,3.0,525.5282297730446,9.467326998710632
460,3.0,523.7394265830517,648.2533051371574
461,3.0,523.4071196317673,583.1761909127235
462,3.0,522.8009017854929,332.2660616636276
463,3.0,522.2036833465099,1187.1895470619202
464,3.0,522.1984774917364,804.1648939102888
465,3.0,521.3782489895821,1270.4316608905792
466,3.0,521.4459976553917,778.4597144126892
467,3.0,520.6521696150303,317.4239210188389
468,3.0,519.7680074572563,335.3745000064373
469,3.0,520.291765421629,297.26602414250374
470,3.0,518.8109030723572,1206.2669731974602
471,3.0,517.6898996531963,552.1285137534142
472,3.0,518.207834109664,342.72838535904884
473,3.0,516.6109674274921,814.4750784337521
474,3.0,516.1678093522787,556.2086436450481
475,3.0,516.9412137269974,308.46833193302155
476,3.0,514.1402569711208,1203.6164500713348
