channel,y,x
1,698,1174
1,612,1241
1,616,1234
1,610,1218
1,737,1176
1,734,1177
1,744,1173
1,725,1175
1,739,1176
1,724,1175
1,735,1177
1,733,1175
1,726,1174
1,725,1174
1,736,1175
1,742,1177
1,629,1215
1,639,1201
1,626,1212
1,638,1222
1,628,1216
1,637,1205
1,627,1216
1,637,1209
1,630,1214
1,635,1208
1,640,1214
1,634,1210
1,611,1210
1,610,1210
1,628,1210
1,629,1215
1,631,1209
1,633,1222
1,624,1211
1,614,1209
1,630,1219
1,629,1207
1,613,1210
1,626,1209
1,636,1238
1,631,1229
1,632,1237
1,640,1221
1,632,1216
1,630,1226
1,631,1216
1,639,1223
1,633,1232
1,637,1223
1,627,1224
1,634,1227
1,694,291
1,661,367
1,639,383
1,728,340
1,703,325
1,698,298
1,687,317
1,658,352
1,684,322
1,642,320
1,651,385
1,714,301
1,676,370
1,677,311
1,719,316
1,704,364
1,729,343
1,678,304
1,666,287
1,695,344
1,705,348
1,697,323
1,681,305
1,680,362
1,656,375
1,687,330
1,654,335
1,646,323
1,732,312
1,671,381
1,662,311
1,642,322
1,688,305
1,685,329
1,720,327
1,711,360
1,665,353
1,661,327
1,703,327
1,716,349
1,686,299
1,679,301
1,703,279
1,728,319
1,730,311
1,667,351
1,734,327
1,671,347
1,661,346
1,679,365
1,667,363
1,671,356
1,673,359
1,663,361
1,679,361
1,670,363
1,663,363
1,672,356
1,674,352
1,708,292
1,699,283
1,706,278
1,701,273
1,699,274
1,698,275
1,702,275
1,705,286
1,706,289
1,704,276
1,710,285
1,707,275
1,685,375
1,686,372
1,669,374
1,687,378
1,673,377
1,677,379
1,676,372
1,669,372
1,675,383
1,672,381
1,666,380
1,678,375
1,630,379
1,639,381
1,637,372
1,631,372
1,636,370
1,636,376
1,625,373
1,627,377
1,630,370
1,634,380
1,636,377
1,642,387
1,652,1232
1,668,1277
1,662,1217
1,658,1241
1,673,1263
1,642,1257
1,675,1264
1,671,1238
1,668,1243
1,665,1225
1,660,1229
1,672,1247
1,664,1268
1,650,1246
1,638,1252
1,674,1235
1,679,1239
1,668,1225
1,672,1229
1,666,1237
1,670,1235
1,677,1231
1,677,1241
1,677,1239
1,683,1236
1,676,1243
1,677,1234
1,654,1277
1,656,1271
1,663,1281
1,652,1279
1,654,1278
1,655,1275
1,649,1276
1,649,1274
1,661,1270
1,648,1274
1,654,1267
1,660,1275
1,659,1280
1,656,1270
1,658,1271
1,653,1272
1,658,1270
1,658,1273
1,655,1275
1,661,1272
1,663,1271
1,658,1276
1,665,1280
1,662,1278
1,657,1249
1,679,1256
1,676,1253
1,673,1249
1,677,1254
1,655,1264
1,670,1255
1,673,1270
1,679,1268
1,671,1252
1,675,1256
1,674,1258
1,698,1025
1,699,1002
1,683,1051
1,667,1069
1,710,1048
1,751,1108
1,712,1072
1,734,1108
1,690,1038
1,710,1073
1,708,1010
1,701,1084
1,693,1058
1,708,952
1,689,1054
1,690,949
1,694,1057
1,721,1077
1,699,961
1,693,992
1,692,1069
1,712,989
1,735,972
1,716,979
1,697,1101
1,685,951
1,716,1039
1,713,1043
1,713,1050
1,703,1037
1,716,1046
1,719,1052
1,707,1042
1,714,1034
1,711,1043
1,716,1050
1,718,1043
1,713,1037
1,687,1062
1,691,1063
1,695,1064
1,689,1060
1,697,1070
1,696,1053
1,701,1058
1,679,1055
1,689,1061
1,680,1062
1,692,1058
1,689,1057
1,708,1004
1,695,993
1,699,996
1,711,993
1,708,990
1,706,1006
1,709,988
1,710,999
1,700,992
1,697,992
1,703,993
1,699,991
1,705,1025
1,697,1026
1,691,1022
1,698,1023
1,693,1021
1,704,1027
1,703,1034
1,698,1022
1,692,1028
1,706,1025
1,699,1019
1,699,1012
1,658,1316
1,678,1314
1,691,1345
1,678,1331
1,690,1355
1,701,1287
1,669,1353
1,691,1359
1,679,1367
1,692,1376
1,680,1378
1,666,1291
1,678,1289
1,662,1316
1,695,1308
1,683,1326
1,684,1310
1,674,1298
1,675,1290
1,676,1304
1,670,1298
1,676,1298
1,677,1297
1,667,1299
1,670,1300
1,663,1303
1,674,1305
1,673,1292
1,674,1295
1,699,1306
1,693,1305
1,702,1297
1,704,1304
1,703,1307
1,695,1307
1,701,1304
1,703,1301
1,699,1313
1,698,1301
1,699,1311
1,705,1310
1,703,1312
1,700,1314
1,702,1316
1,694,1321
1,698,1312
1,691,1308
1,697,1313
1,704,1317
1,693,1307
1,699,1315
1,702,1311
1,699,1321
1,681,1288
1,678,1285
1,686,1294
1,692,1290
1,690,1285
1,680,1289
1,676,1293
1,685,1285
1,677,1297
1,679,1295
1,679,1293
1,694,1295
1,717,867
1,693,889
1,705,862
1,702,821
1,711,871
1,692,887
1,732,869
1,705,835
1,740,867
1,767,884
1,704,854
1,717,856
1,726,836
1,723,847
1,778,896
1,722,883
1,735,880
1,699,831
1,735,884
1,806,905
1,686,840
1,712,890
1,694,845
1,765,878
1,775,896
1,713,863
1,705,856
1,728,858
1,734,863
1,732,866
1,738,866
1,734,869
1,743,876
1,738,868
1,735,870
1,737,870
1,739,863
1,734,860
1,743,872
1,726,871
1,734,861
1,723,864
1,730,862
1,731,861
1,736,865
1,736,866
1,729,865
1,742,874
1,727,868
1,740,877
1,732,865
1,698,889
1,684,896
1,697,889
1,688,886
1,682,895
1,687,884
1,689,890
1,686,884
1,693,888
1,693,893
1,695,890
1,691,886
1,752,883
1,756,887
1,754,889
1,759,888
1,759,890
1,756,885
1,767,891
1,757,890
1,758,890
1,768,894
1,743,893
1,755,887
1,714,690
1,685,709
1,693,718
1,695,700
1,699,709
1,774,725
1,735,711
1,727,702
1,711,711
1,745,709
1,710,709
1,699,702
1,725,724
1,680,701
1,729,690
1,714,684
1,713,705
1,740,703
1,702,669
1,694,680
1,701,674
1,700,670
1,706,672
1,704,670
1,709,677
1,703,670
1,711,678
1,705,674
1,697,677
1,710,673
1,708,689
1,708,686
1,711,696
1,710,679
1,716,684
1,706,686
1,709,692
1,712,687
1,722,692
1,717,683
1,706,677
1,706,682
1,729,718
1,730,719
1,721,727
1,721,729
1,724,723
1,716,715
1,725,712
1,716,712
1,722,716
1,729,720
1,731,716
1,719,726
1,738,691
1,734,680
1,734,699
1,736,696
1,731,701
1,736,694
1,740,694
1,734,690
1,738,689
1,731,691
1,732,690
1,723,692
1,716,1260
1,766,1290
1,713,1264
1,711,1270
1,734,1306
1,769,1286
1,758,1328
1,765,1300
1,765,1298
1,729,1324
1,719,1312
1,725,1310
1,761,1279
1,746,1278
1,755,1334
1,750,1328
1,757,1197
1,747,1234
1,741,1235
1,747,1224
1,739,1285
1,723,1266
1,761,1212
1,706,1317
1,750,1246
1,755,1279
1,742,1292
1,770,1310
1,760,1276
1,758,1242
1,763,1223
1,738,1227
1,752,1340
1,759,1308
1,758,1309
1,728,1253
1,737,1327
1,731,1326
1,740,1336
1,727,1337
1,742,1335
1,728,1325
1,729,1326
1,737,1331
1,734,1336
1,727,1339
1,730,1323
1,729,1339
1,739,1248
1,751,1251
1,739,1255
1,744,1264
1,744,1254
1,734,1261
1,745,1254
1,752,1256
1,746,1252
1,758,1253
1,745,1255
1,752,1268
1,746,1206
1,750,1213
1,749,1219
1,745,1206
1,745,1221
1,749,1206
1,747,1214
1,750,1198
1,746,1215
1,753,1204
1,748,1211
1,752,1211
1,745,1219
1,757,1229
1,751,1208
1,752,1212
1,751,1215
1,750,1233
1,759,1220
1,750,1215
1,747,1222
1,753,1227
1,745,1221
1,749,1229
1,773,257
1,754,191
1,760,205
1,732,193
1,753,237
1,809,148
1,783,266
1,723,206
1,761,142
1,765,215
1,763,213
1,786,243
1,779,229
1,813,145
1,795,222
1,773,238
1,778,239
1,808,153
1,808,198
1,786,166
1,743,215
1,772,202
1,803,155
1,780,156
1,786,238
1,790,260
1,743,218
1,802,155
1,764,142
1,805,176
1,786,260
1,792,150
1,797,206
1,747,172
1,809,208
1,822,209
1,716,217
1,733,200
1,811,158
1,776,228
1,751,220
1,723,217
1,751,154
1,790,212
1,781,139
1,804,135
1,811,140
1,807,138
1,821,136
1,816,133
1,800,137
1,817,152
1,808,148
1,813,151
1,805,145
1,809,135
1,813,141
1,753,225
1,756,237
1,760,233
1,751,233
1,752,232
1,758,229
1,751,239
1,767,235
1,763,226
1,746,230
1,752,235
1,759,237
1,793,193
1,785,188
1,797,179
1,794,188
1,796,185
1,793,177
1,793,190
1,788,181
1,791,186
1,799,180
1,792,186
1,802,183
1,750,144
1,762,141
1,760,146
1,763,141
1,748,147
1,759,152
1,758,145
1,749,150
1,757,153
1,751,146
1,760,145
1,741,152
1,778,1222
1,781,1225
1,810,1208
1,815,1212
1,811,1207
1,788,1222
1,799,1227
1,805,1225
1,819,1241
1,819,1211
1,804,1215
1,821,1235
1,837,1239
1,819,1231
1,821,1224
1,833,1229
1,817,1223
1,831,1226
1,821,1233
1,833,1232
1,823,1223
1,825,1235
1,811,1231
1,821,1223
1,820,1221
1,820,1224
1,827,1224
1,817,1217
1,822,1214
1,813,1220
1,818,1226
1,814,1216
1,815,1222
1,818,1228
1,823,1230
1,819,1220
1,824,1233
1,856,1238
1,852,1240
1,840,1236
1,851,1242
1,856,1241
1,849,1241
1,859,1241
1,850,1242
1,844,1239
1,860,1243
1,855,1239
1,847,1235
1,790,1238
1,808,1236
1,803,1231
1,798,1241
1,801,1242
1,803,1240
1,812,1239
1,809,1241
1,788,1235
1,805,1239
1,808,1241
1,796,1242
1,811,1380
1,821,1359
1,823,1355
1,859,1381
1,817,1334
1,803,1325
1,891,1387
1,802,1368
1,791,1347
1,788,1288
1,802,1324
1,824,1357
1,865,1391
1,836,1362
1,878,1384
1,902,1359
1,822,1319
1,827,1358
1,820,1320
1,834,1357
1,820,1385
1,811,1338
1,784,1346
1,778,1342
1,778,1346
1,787,1343
1,783,1341
1,774,1340
1,787,1342
1,786,1343
1,791,1344
1,774,1345
1,781,1340
1,782,1357
1,819,1333
1,824,1338
1,823,1332
1,824,1325
1,826,1341
1,815,1349
1,826,1343
1,819,1337
1,820,1336
1,824,1332
1,819,1331
1,813,1345
1,796,1320
1,792,1305
1,794,1317
1,791,1311
1,787,1302
1,795,1326
1,795,1304
1,792,1315
1,799,1310
1,789,1308
1,798,1309
1,790,1307
1,826,1367
1,830,1361
1,829,1373
1,828,1370
1,832,1360
1,836,1370
1,822,1365
1,830,1370
1,831,1365
1,830,1371
1,827,1371
1,838,1368
1,825,472
1,809,342
1,840,540
1,841,473
1,813,357
1,831,459
1,855,534
1,851,507
1,821,310
1,848,488
1,836,520
1,819,306
1,857,508
1,868,525
1,815,350
1,854,508
1,837,535
1,816,331
1,850,544
1,819,340
1,859,549
1,845,519
1,850,499
1,826,423
1,833,427
1,863,517
1,841,463
1,849,469
1,825,412
1,845,546
1,842,438
1,863,512
1,827,308
1,820,359
1,835,498
1,865,511
1,823,439
1,869,513
1,835,548
1,847,537
1,840,538
1,841,547
1,837,551
1,837,549
1,840,543
1,833,534
1,843,548
1,834,543
1,840,546
1,843,543
1,856,534
1,861,534
1,870,532
1,857,539
1,864,541
1,863,545
1,871,543
1,864,544
1,871,542
1,860,549
1,862,540
1,862,543
1,807,297
1,811,294
1,808,299
1,814,300
1,818,294
1,807,296
1,820,298
1,821,303
1,813,294
1,808,297
1,817,311
1,810,303
1,863,502
1,861,490
1,852,506
1,859,492
1,860,488
1,849,494
1,854,488
1,861,494
1,863,499
1,868,509
1,866,506
1,854,487
1,858,1284
1,888,1299
1,860,1299
1,869,1293
1,855,1351
1,853,1313
1,867,1299
1,864,1298
1,854,1360
1,839,1357
1,856,1315
1,861,1345
1,828,1342
1,833,1317
1,884,1296
1,838,1269
1,874,1342
1,909,1334
1,834,1350
1,851,1354
1,857,1277
1,848,1369
1,833,1316
1,853,1302
1,866,1295
1,860,1299
1,860,1295
1,863,1292
1,855,1290
1,859,1288
1,862,1293
1,866,1295
1,850,1291
1,852,1288
1,846,1285
1,852,1278
1,853,1284
1,852,1283
1,838,1292
1,845,1279
1,855,1291
1,839,1285
1,842,1285
1,846,1286
1,847,1291
1,838,1294
1,842,1287
1,836,1288
1,848,1293
1,831,1319
1,831,1337
1,826,1325
1,830,1315
1,831,1329
1,828,1326
1,838,1329
1,836,1330
1,828,1318
1,838,1327
1,827,1322
1,835,1322
1,855,1338
1,864,1331
1,852,1345
1,861,1342
1,857,1333
1,861,1335
1,866,1344
1,867,1341
1,861,1338
1,855,1345
1,867,1332
1,868,1332
1,821,1149
1,841,1128
1,906,1120
1,844,1138
1,878,1113
1,899,1128
1,856,1114
1,854,1136
1,869,1126
1,855,1114
1,890,1111
1,915,1115
1,839,1135
1,881,1130
1,854,1123
1,853,1135
1,852,1135
1,858,1137
1,848,1138
1,861,1128
1,853,1133
1,853,1131
1,857,1136
1,849,1139
1,845,1146
1,857,1131
1,856,1111
1,865,1124
1,855,1111
1,848,1111
1,866,1109
1,860,1107
1,869,1108
1,860,1114
1,858,1123
1,866,1112
1,851,1126
1,856,1119
1,871,1119
1,886,1115
1,863,1109
1,869,1113
1,877,1111
1,869,1111
1,868,1119
1,867,1122
1,879,1107
1,869,1119
1,864,1114
1,874,1115
1,828,1144
1,839,1145
1,840,1137
1,835,1147
1,845,1147
1,834,1151
1,848,1145
1,828,1151
1,841,1139
1,837,1143
1,847,1145
1,827,1152
1,880,1032
1,860,1010
1,850,1061
1,869,1045
1,871,1039
1,861,1028
1,870,1018
1,840,1043
1,852,1025
1,846,1010
1,845,1052
1,873,1021
1,841,1014
1,864,1037
1,858,1028
1,867,1032
1,859,1038
1,870,1036
1,867,1027
1,873,1022
1,863,1037
1,873,1037
1,864,1040
1,869,1038
1,875,1029
1,882,1033
1,875,1032
1,870,1027
1,868,1028
1,876,1034
1,878,1026
1,873,1031
1,862,1041
1,875,1045
1,872,1039
1,880,1027
1,880,1028
1,840,1037
1,845,1046
1,834,1041
1,834,1035
1,846,1037
1,849,1044
1,833,1037
1,843,1045
1,841,1048
1,845,1034
1,835,1043
1,848,1037
1,848,1035
1,852,1034
1,856,1030
1,868,1033
1,866,1023
1,847,1034
1,846,1028
1,861,1038
1,858,1037
1,862,1023
1,861,1024
1,858,1038
1,876,145
1,879,163
1,847,167
1,837,163
1,869,155
1,856,150
1,830,171
1,848,164
1,861,142
1,904,112
1,896,132
1,899,144
1,872,146
1,850,168
1,878,182
1,841,170
1,896,167
1,895,135
1,893,118
1,877,122
1,885,122
1,888,127
1,882,135
1,887,116
1,874,134
1,880,120
1,884,119
1,882,124
1,886,127
1,904,156
1,886,144
1,904,157
1,899,161
1,897,147
1,895,147
1,894,159
1,900,151
1,895,152
1,893,163
1,895,146
1,902,151
1,895,123
1,892,127
1,902,113
1,898,114
1,899,123
1,899,125
1,893,122
1,898,124
1,892,113
1,898,116
1,895,122
1,901,124
1,848,174
1,851,152
1,851,158
1,850,157
1,853,151
1,854,169
1,856,163
1,851,159
1,840,162
1,860,157
1,852,160
1,859,163
1,906,232
1,869,206
1,863,220
1,913,230
1,875,205
1,864,248
1,858,256
1,875,193
1,896,198
1,847,224
1,918,223
1,862,269
1,868,196
1,911,212
1,871,265
1,863,241
1,841,240
1,893,187
1,858,250
1,885,224
1,839,224
1,861,222
1,860,259
1,860,271
1,861,263
1,855,259
1,861,264
1,861,257
1,858,264
1,862,264
1,869,264
1,872,260
1,863,272
1,866,259
1,909,231
1,905,221
1,892,233
1,893,229
1,892,216
1,895,232
1,884,232
1,901,216
1,894,228
1,899,221
1,895,226
1,896,233
1,884,206
1,890,197
1,894,188
1,885,189
1,896,196
1,897,211
1,882,189
1,887,204
1,880,190
1,888,203
1,881,189
1,890,186
1,867,203
1,864,207
1,873,194
1,872,203
1,872,198
1,865,201
1,858,211
1,871,202
1,876,196
1,867,205
1,871,199
1,877,201
1,910,1146
1,859,1203
1,880,1163
1,867,1177
1,977,1220
1,899,1139
1,904,1146
1,965,1211
1,938,1185
1,1010,1240
1,906,1136
1,944,1203
1,948,1202
1,922,1222
1,840,1154
1,919,1164
1,931,1220
1,961,1247
1,932,1215
1,1018,1246
1,991,1220
1,894,1140
1,895,1175
1,976,1242
1,1009,1244
1,928,1219
1,961,1204
1,913,1187
1,994,1244
1,941,1177
1,946,1199
1,959,1221
1,930,1174
1,930,1186
1,965,1229
1,863,1179
1,893,1178
1,958,1230
1,911,1135
1,985,1219
1,873,1166
1,884,1167
1,992,1240
1,870,1169
1,914,1136
1,907,1175
1,900,1159
1,857,1188
1,978,1242
1,989,1242
1,958,1226
1,940,1195
1,866,1145
1,849,1199
1,984,1233
1,986,1227
1,981,1241
1,979,1239
1,980,1226
1,974,1231
1,981,1222
1,991,1223
1,988,1243
1,979,1224
1,980,1234
1,991,1222
1,859,1150
1,862,1162
1,860,1161
1,871,1150
1,855,1150
1,862,1153
1,856,1147
1,856,1146
1,843,1152
1,856,1159
1,857,1155
1,853,1151
1,1028,1234
1,1017,1240
1,1015,1235
1,1018,1235
1,1015,1231
1,1028,1241
1,1014,1234
1,1004,1239
1,1023,1234
1,1008,1232
1,1010,1245
1,1006,1227
1,877,1142
1,873,1144
1,878,1143
1,882,1141
1,866,1148
1,878,1148
1,874,1143
1,882,1150
1,875,1150
1,872,1145
1,881,1145
1,876,1144
1,925,347
1,873,374
1,875,383
1,939,347
1,934,329
1,903,380
1,915,342
1,955,343
1,905,389
1,925,388
1,952,349
1,936,350
1,942,344
1,911,351
1,916,381
1,903,359
1,921,333
1,931,341
1,927,334
1,933,340
1,932,340
1,927,337
1,922,337
1,925,345
1,928,331
1,925,340
1,916,343
1,920,354
1,925,341
1,901,383
1,894,380
1,888,374
1,881,372
1,887,380
1,882,383
1,887,381
1,900,385
1,890,374
1,891,363
1,895,375
1,880,377
1,913,342
1,921,338
1,919,341
1,921,344
1,914,350
1,920,353
1,914,336
1,917,341
1,932,342
1,922,337
1,914,340
1,925,359
1,953,340
1,959,347
1,950,339
1,956,341
1,964,348
1,948,343
1,958,349
1,948,345
1,961,347
1,948,346
1,951,343
1,949,340
1,920,591
1,909,632
1,919,645
1,898,633
1,931,560
1,851,599
1,944,687
1,925,671
1,912,668
1,902,714
1,911,629
1,934,621
1,921,673
1,875,607
1,911,615
1,929,613
1,913,603
1,926,577
1,944,510
1,868,620
1,946,650
1,869,637
1,917,627
1,924,611
1,869,624
1,930,558
1,921,596
1,936,683
1,955,658
1,885,639
1,911,693
1,861,609
1,907,697
1,929,681
1,911,732
1,925,630
1,937,670
1,940,673
1,926,650
1,908,620
1,958,655
1,941,678
1,925,678
1,865,610
1,878,606
1,853,620
1,939,623
1,939,641
1,975,638
1,886,637
1,885,645
1,882,633
1,889,633
1,889,646
1,895,630
1,895,641
1,890,652
1,886,641
1,888,639
1,890,641
1,883,636
1,858,620
1,855,611
1,853,626
1,852,622
1,851,619
1,852,631
1,857,629
1,855,627
1,854,625
1,852,623
1,866,624
1,851,618
1,925,663
1,932,670
1,931,681
1,934,679
1,920,669
1,932,667
1,919,666
1,924,669
1,920,678
1,932,669
1,940,680
1,933,682
1,856,592
1,849,597
1,852,598
1,846,589
1,855,599
1,848,593
1,848,601
1,850,589
1,849,601
1,848,596
1,851,593
1,848,597
1,968,985
1,897,1004
1,900,978
1,903,986
1,881,975
1,888,987
1,939,967
1,908,979
1,865,972
1,879,981
1,902,977
1,900,970
1,924,975
1,892,982
1,899,993
1,923,986
1,896,997
1,890,986
1,899,970
1,887,977
1,886,982
1,891,980
1,884,977
1,892,976
1,890,990
1,879,986
1,882,981
1,895,975
1,887,976
1,884,987
1,895,980
1,903,966
1,900,971
1,880,977
1,892,980
1,900,966
1,894,972
1,890,970
1,885,971
1,897,971
1,894,971
1,896,969
1,903,977
1,904,988
1,909,975
1,902,981
1,914,980
1,904,984
1,908,988
1,897,977
1,904,980
1,903,975
1,901,975
1,910,983
1,890,974
1,889,980
1,877,986
1,881,987
1,893,973
1,899,983
1,888,996
1,888,989
1,883,976
1,878,988
1,878,985
1,885,985
1,951,1085
1,965,1104
1,926,1061
1,862,1079
1,952,1081
1,905,1065
1,885,1084
1,966,1120
1,966,1124
1,941,1097
1,947,1065
1,936,1084
1,958,1106
1,951,1114
1,949,1083
1,955,1081
1,943,1075
1,907,1093
1,909,1098
1,898,1091
1,909,1102
1,907,1102
1,909,1104
1,901,1086
1,901,1092
1,893,1088
1,910,1086
1,899,1094
1,900,1087
1,893,1097
1,926,1055
1,923,1054
1,921,1052
1,928,1059
1,928,1058
1,917,1055
1,913,1052
1,928,1048
1,923,1057
1,921,1055
1,922,1057
1,922,1053
1,940,1105
1,933,1090
1,939,1100
1,935,1102
1,939,1099
1,937,1100
1,941,1102
1,938,1100
1,952,1100
1,942,1105
1,939,1098
1,938,1101
1,885,1087
1,894,1099
1,902,1101
1,894,1096
1,904,1087
1,894,1091
1,893,1092
1,894,1092
1,890,1085
1,896,1095
1,897,1100
1,908,1088
1,940,826
1,865,875
1,897,807
1,943,831
1,897,844
1,886,853
1,893,847
1,905,799
1,879,833
1,942,837
1,931,810
1,875,786
1,894,823
1,880,833
1,940,817
1,883,822
1,898,840
1,911,822
1,917,800
1,873,865
1,882,855
1,880,863
1,874,857
1,875,861
1,874,862
1,871,870
1,876,867
1,873,870
1,874,868
1,872,871
1,879,851
1,898,842
1,894,844
1,888,852
1,897,839
1,894,843
1,894,840
1,882,840
1,904,840
1,889,850
1,889,840
1,888,846
1,891,844
1,927,817
1,939,816
1,931,805
1,925,817
1,927,810
1,926,804
1,926,811
1,932,810
1,928,816
1,928,808
1,927,811
1,932,816
1,892,813
1,908,814
1,892,810
1,900,813
1,892,815
1,908,810
1,890,806
1,896,818
1,886,804
1,898,812
1,888,817
1,887,814
1,931,1037
1,928,1020
1,923,1030
1,932,1018
1,902,1053
1,954,1022
1,949,1029
1,917,1047
1,940,1013
1,911,1029
1,948,1023
1,958,1025
1,912,1033
1,906,1040
1,881,1047
1,873,1055
1,885,1054
1,879,1042
1,877,1053
1,877,1046
1,881,1051
1,883,1056
1,885,1044
1,875,1048
1,884,1048
1,877,1055
1,920,1020
1,923,1020
1,930,1037
1,925,1031
1,933,1030
1,919,1038
1,927,1035
1,925,1034
1,919,1036
1,929,1017
1,926,1030
1,916,1035
1,953,1000
1,942,1012
1,953,1007
1,949,1011
1,948,1017
1,940,1005
1,955,1007
1,954,1020
1,948,1008
1,944,1003
1,950,1017
1,951,1018
1,936,1030
1,934,1031
1,942,1041
1,944,1031
1,950,1029
1,943,1033
1,938,1045
1,956,1029
1,943,1036
1,942,1042
1,938,1044
1,940,1031
1,939,434
1,940,460
1,949,430
1,924,451
1,918,440
1,998,444
1,886,452
1,996,463
1,925,419
1,936,437
1,904,401
1,979,450
1,952,446
1,937,425
1,943,419
1,945,421
1,959,456
1,942,441
1,941,418
1,958,446
1,1003,442
1,926,412
1,940,438
1,897,461
1,963,443
1,976,449
1,956,426
1,943,432
1,891,457
1,904,429
1,901,416
1,959,465
1,911,459
1,933,459
1,942,465
1,906,422
1,941,451
1,898,460
1,940,460
1,904,467
1,885,412
1,880,411
1,883,414
1,888,407
1,883,421
1,888,420
1,894,417
1,886,414
1,886,416
1,883,412
1,882,414
1,882,417
1,881,458
1,893,449
1,883,442
1,885,450
1,895,451
1,891,443
1,878,441
1,880,448
1,876,448
1,883,453
1,880,447
1,880,459
1,1010,458
1,1006,454
1,1006,450
1,999,458
1,1004,450
1,1016,444
1,999,448
1,1003,450
1,1010,455
1,1005,453
1,1015,457
1,1007,456
1,982,456
1,982,455
1,986,458
1,971,441
1,975,444
1,970,463
1,979,454
1,976,461
1,973,444
1,974,462
1,977,446
1,980,455
1,988,714
1,947,717
1,941,706
1,944,742
1,959,735
1,960,739
1,957,718
1,943,754
1,958,730
1,949,736
1,986,710
1,943,728
1,981,697
1,969,719
1,927,718
1,927,736
1,936,716
1,933,718
1,968,714
1,954,741
1,962,737
1,960,722
1,953,731
1,957,728
1,955,720
1,957,727
1,969,730
1,968,728
1,959,719
1,957,723
1,951,729
1,967,729
1,949,738
1,939,758
1,942,757
1,943,744
1,938,756
1,933,753
1,930,748
1,937,753
1,942,745
1,932,743
1,942,752
1,941,758
1,935,737
1,925,717
1,932,734
1,929,736
1,935,728
1,924,732
1,928,721
1,931,732
1,937,719
1,938,727
1,926,722
1,929,726
1,935,712
1,930,710
1,926,714
1,938,712
1,932,728
1,931,720
1,925,726
1,935,713
1,925,719
1,936,712
1,931,723
1,935,714
1,899,189
1,978,140
1,911,167
1,922,142
1,970,134
1,936,138
1,937,183
1,921,148
1,951,166
1,944,151
1,943,137
1,902,177
1,968,141
1,915,117
1,913,146
1,931,200
1,979,141
1,956,191
1,927,103
1,975,135
1,978,145
1,943,201
1,935,188
1,940,163
1,975,156
1,945,193
1,938,141
1,963,171
1,899,189
1,927,149
1,932,138
1,928,139
1,928,143
1,923,138
1,920,146
1,935,141
1,925,155
1,930,164
1,931,154
1,935,139
1,933,149
1,929,114
1,916,104
1,915,116
1,929,104
1,922,119
1,921,105
1,925,108
1,921,113
1,922,114
1,919,115
1,918,115
1,928,116
1,972,143
1,974,146
1,965,148
1,971,141
1,967,141
1,964,143
1,975,150
1,978,159
1,957,149
1,957,146
1,962,143
1,960,157
1,912,185
1,914,186
1,916,184
1,905,178
1,911,181
1,923,188
1,915,178
1,924,185
1,920,187
1,919,182
1,923,180
1,916,182
1,971,911
1,989,883
1,1010,936
1,988,927
1,931,879
1,949,872
1,1016,931
1,909,925
1,960,871
1,957,861
1,961,883
1,1016,915
1,981,884
1,948,949
1,988,926
1,985,880
1,983,934
1,980,921
1,933,876
1,932,938
1,938,935
1,945,868
1,967,893
1,971,853
1,975,891
1,966,957
1,977,884
1,1014,934
1,938,920
1,953,934
1,935,884
1,996,886
1,964,898
1,925,916
1,955,868
1,953,914
1,971,903
1,949,929
1,948,943
1,989,917
1,946,905
1,933,862
1,1013,914
1,951,908
1,932,877
1,984,927
1,927,887
1,911,921
1,914,920
1,909,922
1,904,925
1,906,924
1,908,922
1,912,919
1,904,929
1,910,919
1,905,935
1,920,927
1,912,924
1,951,861
1,951,867
1,960,869
1,964,869
1,961,866
1,966,880
1,957,871
1,948,868
1,958,876
1,960,873
1,958,860
1,956,881
1,996,904
1,1005,920
1,1005,918
1,999,924
1,989,923
1,987,916
1,986,911
1,1003,901
1,1002,917
1,1002,913
1,991,917
1,992,915
1,950,875
1,951,866
1,959,868
1,960,872
1,953,865
1,948,872
1,956,864
1,951,871
1,943,860
1,965,867
1,956,858
1,950,877
1,923,781
1,966,778
1,951,769
1,1000,755
1,975,749
1,978,751
1,989,758
1,958,761
1,929,781
1,964,787
1,956,799
1,942,782
1,926,785
1,942,779
1,982,785
1,984,773
1,982,771
1,982,774
1,978,771
1,976,781
1,979,769
1,987,771
1,973,769
1,984,771
1,983,768
1,976,783
1,973,796
1,959,788
1,970,785
1,973,789
1,967,788
1,964,785
1,980,788
1,968,792
1,965,794
1,964,789
1,961,797
1,964,788
1,935,797
1,931,788
1,940,791
1,942,789
1,939,796
1,940,789
1,936,798
1,940,800
1,935,795
1,940,799
1,941,797
1,936,788
1,944,773
1,941,769
1,948,769
1,951,766
1,942,767
1,938,767
1,947,761
1,939,779
1,944,767
1,952,768
1,954,762
1,941,766
1,955,30
1,948,9
1,943,32
1,925,30
1,936,11
1,930,27
1,947,38
1,963,14
1,939,3
1,960,27
1,941,14
1,930,44
1,934,40
1,930,41
1,934,47
1,937,38
1,942,42
1,935,44
1,929,41
1,939,46
1,937,47
1,929,43
1,939,34
1,928,35
1,925,35
1,926,32
1,933,50
1,931,29
1,928,30
1,931,31
1,935,41
1,936,28
1,934,34
1,933,36
1,936,37
1,982,8
1,980,10
1,984,1
1,971,7
1,966,11
1,976,10
1,977,11
1,992,8
1,977,7
1,979,7
1,973,2
1,980,15
1,943,42
1,953,27
